id,houseno,houseno_specification,geo_long,geo_lat,address_specification_verbatim,street_id,Adresse_Straße
2453,4,,2.35696,48.8584,,618,rue Puits au Marais
2454,89,,2.35042,48.8609,,619,rue Quincampoix
2455,37,,2.35042,48.8609,,619,rue Quincampoix
2456,39,,2.35042,48.8609,,619,rue Quincampoix
2457,37,,2.35042,48.8609,,619,rue Quincampoix
2458,60,,2.35042,48.8609,,619,rue Quincampoix
2459,61,,2.35042,48.8609,,619,rue Quincampoix
2460,9,,2.3404,48.85,,620,rue Racine
2461,37,,2.351447,48.861682,,621,rue Rambuteau
2462,23,,2.351447,48.861682,,621,rue Rambuteau
2463,57,,2.351447,48.861682,,621,rue Rambuteau
2464,77,,2.351447,48.861682,,621,rue Rambuteau
2465,21,,2.351447,48.861682,,621,rue Rambuteau
2466,15,,2.351447,48.861682,,621,rue Rambuteau
2467,22,,2.351447,48.861682,,621,rue Rambuteau
2468,57,,2.351447,48.861682,,621,rue Rambuteau
2469,47,,2.351447,48.861682,,621,rue Rambuteau
2470,37,,2.351447,48.861682,,621,rue Rambuteau
2471,77,,2.351447,48.861682,,621,rue Rambuteau
2472,64,,2.351447,48.861682,,621,rue Rambuteau
2473,24,,2.351447,48.861682,,621,rue Rambuteau
2474,24,,2.351447,48.861682,,621,rue Rambuteau
2475,13,,2.351447,48.861682,,621,rue Rambuteau
2476,65,,2.351447,48.861682,,621,rue Rambuteau
2477,59,,2.351447,48.861682,,621,rue Rambuteau
2478,59,,2.351447,48.861682,,621,rue Rambuteau
2479,22,,2.351447,48.861682,,621,rue Rambuteau
2480,7,,2.351447,48.861682,,621,rue Rambuteau
2481,20,,2.351447,48.861682,,621,rue Rambuteau
2482,41,,2.351447,48.861682,,621,rue Rambuteau
2483,83,,2.351447,48.861682,,621,rue Rambuteau
2484,65,,2.351447,48.861682,"succursales, même rue, 2 u. 60,succ.: rue Saint-Denis, 97",621,rue Rambuteau
2485,7,,2.33727,48.8678,,622,rue Rameau
2486,11,,2.33727,48.8678,,622,rue Rameau
2487,7,,2.33727,48.8678,,622,rue Rameau
2488,2,,2.34805,48.8672,,623,rue Réaumur
2489,25,,2.34805,48.8672,,623,rue Réaumur
2490,29,,2.34805,48.8672,,623,rue Réaumur
2491,12,,2.34805,48.8672,,623,rue Réaumur
2492,9,,2.34805,48.8672,,623,rue Réaumur
2493,25,,2.34805,48.8672,,623,rue Réaumur
2494,6,,2.35275,48.8599,,624,rue Renard Saint Merri
2495,30,,2.3454,48.8705,,273,rue Richer
2496,15,,2.3454,48.8705,,273,rue Richer
2497,41,,2.3454,48.8705,,273,rue Richer
2498,10,,2.3454,48.8705,,273,rue Richer
2499,26,,2.3454,48.8705,,273,rue Richer
2500,37,,2.3454,48.8705,,273,rue Richer
2501,32,,2.3454,48.8705,,273,rue Richer
2502,15,,2.3454,48.8705,,273,rue Richer
2503,37,,2.3454,48.8705,,273,rue Richer
2504,18,,2.3454,48.8705,,273,rue Richer
2505,15,,2.3454,48.8705,,273,rue Richer
2506,18,,2.3454,48.8705,,273,rue Richer
2507,46,,2.3454,48.8705,,273,rue Richer
2508,23,,2.3454,48.8705,,273,rue Richer
2509,2,,2.3454,48.8705,,273,rue Richer
2510,10 u. 12,,2.3454,48.8705,,273,rue Richer
2511,47,,2.3454,48.8705,,273,rue Richer
2512,11,,2.31982,48.8734,,625,rue Roquépine
2513,4,,2.31982,48.8734,,625,rue Roquépine
2514,3,,2.33919,48.8731,,438,rue Rossini
2515,101,,2.3439,48.8676,"Eingang: rue Saint-Pierre-Montmartre, 2,,",571,rue Montmartre
2516,16,,2.33919,48.8731,,438,rue Rossini
2517,16,,2.33919,48.8731,,438,rue Rossini
2518,8,,2.34583,48.8717,,626,rue Rougemont
2519,24,,2.31835,48.8489,,627,rue Rousselet
2520,22,,2.3230555555556,48.868055555556,,154,rue Royale Saint Honoré
2521,13,,2.3230555555556,48.868055555556,,154,rue Royale Saint Honoré
2522,13,,2.34272,48.8669,,431,rue du Mail
2523,17,,2.34193,48.8457,,628,rue Royer Collard
2524,4,,2.34193,48.8457,,628,rue Royer Collard
2525,4,,2.32447,48.8678,,174,rue Saint Florentin
2526,58,,2.34085,48.8534,,630,rue Saint André des Arts
2527,42,,2.34085,48.8534,,630,rue Saint André des Arts
2528,14,,2.34085,48.8534,,630,rue Saint André des Arts
2529,27,,2.34085,48.8534,,630,rue Saint André des Arts
2530,22,,2.34085,48.8534,,630,rue Saint André des Arts
2531,193,,2.36501,48.8539,,631,rue Saint Antoine
2532,100,,2.36501,48.8539,,631,rue Saint Antoine
2533,137,,2.3439,48.8676,,571,rue Montmartre
2534,135,,2.36501,48.8539,,631,rue Saint Antoine
2535,138,,2.36501,48.8539,,631,rue Saint Antoine
2536,107,,2.36501,48.8539,,631,rue Saint Antoine
2537,111,,2.36501,48.8539,,631,rue Saint Antoine
2538,132,,2.36501,48.8539,,631,rue Saint Antoine
2539,211,,2.36501,48.8539,,631,rue Saint Antoine
2540,205,,2.36501,48.8539,,631,rue Saint Antoine
2541,222,,2.36501,48.8539,,631,rue Saint Antoine
2542,35,,2.36501,48.8539,,631,rue Saint Antoine
2543,170 u. 172,,2.36501,48.8539,,631,rue Saint Antoine
2544,22,,2.36501,48.8539,,631,rue Saint Antoine
2545,27,,2.333,48.8548,,632,rue Saint Benoît
2546,9,,2.333,48.8548,,632,rue Saint Benoît
2547,32,,2.336306,48.852972,,633,rue Saint Benoît Saint Germain
2548,21,,2.336306,48.852972,,633,rue Saint Benoît Saint Germain
2549,1,,2.36606,48.8601,,634,rue Saint Claude au Marais
2550,8,,2.34201,48.8642,,396,rue du Coq Héron
2551,287,,2.35,48.86416667,,635,rue Saint Denis
2552,380,,2.35,48.86416667,"passage Lemoine,,",635,rue Saint Denis
2553,94,,2.35,48.86416667,,635,rue Saint Denis
2554,277,,2.35,48.86416667,,635,rue Saint Denis
2555,341,,2.35,48.86416667,,635,rue Saint Denis
2556,364,,2.35,48.86416667,,635,rue Saint Denis
2557,238,,2.35,48.86416667,,635,rue Saint Denis
2558,268,,2.35,48.86416667,,635,rue Saint Denis
2559,374,,2.35,48.86416667,,635,rue Saint Denis
2560,374,,2.35,48.86416667,,635,rue Saint Denis
2561,368,,2.35,48.86416667,,635,rue Saint Denis
2562,79,,2.35,48.86416667,,635,rue Saint Denis
2563,228,,2.35,48.86416667,"[rue du] Petit-Hurleur, 7,",635,rue Saint Denis
2564,380,,2.35,48.86416667,,635,rue Saint Denis
2565,24,,2.35,48.86416667,,635,rue Saint Denis
2566,257,,2.35,48.86416667,,635,rue Saint Denis
2567,263,,2.35,48.86416667,,635,rue Saint Denis
2568,263,,2.35,48.86416667,,635,rue Saint Denis
2569,234,,2.35,48.86416667,,635,rue Saint Denis
2570,328,,2.35,48.86416667,"cité Gandais,[rue du] Ponceau, 42,",635,rue Saint Denis
2571,300,,2.35,48.86416667,"passage Basfour, 17,,",635,rue Saint Denis
2572,374,,2.35,48.86416667,,635,rue Saint Denis
2573,180 bis,,2.35,48.86416667,,635,rue Saint Denis
2574,258,,2.35,48.86416667,,635,rue Saint Denis
2575,228,,2.35,48.86416667,"[rue du] Petit-Hurleur, 7,",635,rue Saint Denis
2576,367,,2.35,48.86416667,,635,rue Saint Denis
2577,338,,2.35,48.86416667,,635,rue Saint Denis
2578,376,,2.35,48.86416667,,635,rue Saint Denis
2579,381,,2.35,48.86416667,,635,rue Saint Denis
2580,321,,2.35,48.86416667,,635,rue Saint Denis
2581,307,,2.35,48.86416667,,635,rue Saint Denis
2582,232,,2.35,48.86416667,,635,rue Saint Denis
2583,199,,2.35,48.86416667,,635,rue Saint Denis
2584,232,,2.35,48.86416667,,635,rue Saint Denis
2585,97,,2.35,48.86416667,,635,rue Saint Denis
2586,326,,2.35,48.86416667,,635,rue Saint Denis
2587,375,,2.35,48.86416667,,635,rue Saint Denis
2588,375,,2.35,48.86416667,,635,rue Saint Denis
2589,277,,2.35,48.86416667,,635,rue Saint Denis
2590,361,,2.35,48.86416667,,635,rue Saint Denis
2591,232,,2.35,48.86416667,"[rue du] Petit-Hurleur, 12,",635,rue Saint Denis
2592,78,,2.35,48.86416667,,635,rue Saint Denis
2593,302,,2.35,48.86416667,"passage Basfour, 7,,",635,rue Saint Denis
2594,50,,2.3105555555556,48.86,,636,rue Saint Dominique
2595,170,,2.3105555555556,48.86,,636,rue Saint Dominique
2596,14,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
2597,3,,2.3105555555556,48.86,,636,rue Saint Dominique
2598,71,,2.3105555555556,48.86,,636,rue Saint Dominique
2599,109,,2.3105555555556,48.86,,636,rue Saint Dominique
2600,165,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2601,129,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2602,46,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2603,31,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2604,61,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2605,167,,2.336306,48.852972,,460,rue Saint Dominique Saint Germain
2606,34,,2.31644,48.8851,,637,rue Saint Etienne
2607,9,,2.34548,48.8701,,597,rue Saint Fiacre
2608,21,,2.35115,48.8737,,346,rue des Petites Ecuries
2609,20,,2.34548,48.8701,,597,rue Saint Fiacre
2610,4,,2.34548,48.8701,,597,rue Saint Fiacre
2611,3,,2.34548,48.8701,,597,rue Saint Fiacre
2612,8,,2.34548,48.8701,,597,rue Saint Fiacre
2613,4,,2.34548,48.8701,,597,rue Saint Fiacre
2614,7,,2.34548,48.8701,,597,rue Saint Fiacre
2615,4,,2.32447,48.8678,,174,rue Saint Florentin
2616,12,,2.35065,48.8741,,34,rue d' Hauteville
2617,2,,2.32447,48.8678,,174,rue Saint Florentin
2618,14,,2.32447,48.8678,,174,rue Saint Florentin
2619,9,,2.32447,48.8678,,174,rue Saint Florentin
2620,37,,2.3371,48.8763,,351,rue Saint Georges
2621,28,,2.3371,48.8763,,351,rue Saint Georges
2622,28,,2.3371,48.8763,,351,rue Saint Georges
2623,30,,2.35066,48.872,,30,rue d' Enghien
2624,2,,2.3371,48.8763,,351,rue Saint Georges
2625,38,,2.3371,48.8763,,351,rue Saint Georges
2626,16,,2.33974,48.8684,,638,galerie Colbert
2627,47,,2.3371,48.8763,,351,rue Saint Georges
2628,24,,2.34718,48.8678,,321,rue des Fossés Montmartre
2629,1,,2.3371,48.8763,,351,rue Saint Georges
2630,23,,2.3371,48.8763,,351,rue Saint Georges
2631,86,,2.34462,48.8583,,639,rue Saint Germain l'Auxerrois
2632,91,,2.34462,48.8583,,639,rue Saint Germain l'Auxerrois
2633,45,,2.34462,48.8583,,639,rue Saint Germain l'Auxerrois
2634,10,,2.36293,48.8598,,641,rue Saint Gervais
2635,10,,2.36606,48.8579,,642,rue Saint Gilles
2636,9,,2.36606,48.8579,,642,rue Saint Gilles
2637,20,,2.3285545,48.8543408,,643,rue Saint Guillaume
2638,26,,2.3285545,48.8543408,,643,rue Saint Guillaume
2639,22,,2.34175,48.8681,,407,rue Notre Dame des Victoires
2640,12,,2.35563,48.8784,,257,rue de Saint Quentin
2641,7,,2.3285545,48.8543408,,643,rue Saint Guillaume
2642,68,,2.3439,48.8676,,571,rue Montmartre
2643,14,,2.3466,48.8483,,644,rue Saint Hilaire
2644,6 und 8,,2.3432134,48.8348249,,645,rue Saint Hippolyte
2645,,,2.33974,48.8684,"escalier E,,",646,rotonde Colbert
2646,217,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2647,173,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2648,84,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2649,353,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2650,199,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2651,357,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2652,333,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2653,105,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2654,221,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2655,12,,2.35563,48.8784,,257,rue de Saint Quentin
2656,321,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2657,297,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2658,11,,2.35161,48.8706,,219,rue de Mazagran
2659,123,,2.3322222222222,48.864722222222,"[rue] Bailleul, 12,",647,rue Saint Honoré
2660,343,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2661,199,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2662,383,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2663,96,,2.3439,48.8676,,571,rue Montmartre
2664,317,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2665,335,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2666,99,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2667,105,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2668,253,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2669,4,,2.34289,48.8656,,370,rue des Vieux Augustins
2670,353,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2671,15,,2.34103,48.8681,,69,rue de la Banque
2672,247 bis,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2673,51,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2674,117,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2675,357,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2676,154,,2.3439,48.8676,"boulevard des Italiens, 12,",571,rue Montmartre
2677,315,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2678,323,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2679,355,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2680,315,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2681,141,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2682,95,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2683,199,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2684,65,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2685,353 bis,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2686,67,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2687,22,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2688,58,,2.34289,48.8656,,370,rue des Vieux Augustins
2689,278,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2690,278,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2691,31,,2.35066,48.872,,30,rue d' Enghien
2692,12,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2693,392,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2694,286,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2695,64,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2696,278,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2697,290,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2698,414,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2699,276,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2700,247,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2701,33,,2.3393,48.8625,,511,rue Croix des Petits Champs
2702,361,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2703,296,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2704,43,,2.35115,48.8737,,346,rue des Petites Ecuries
2705,366,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2706,67,,2.34289,48.8656,,370,rue des Vieux Augustins
2707,398,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2708,13,,2.34289,48.8656,,370,rue des Vieux Augustins
2709,8,,2.35161,48.8706,,648,impasse de Mazagran
2710,362,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2711,174,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2712,336,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2713,86,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2714,420,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2715,180,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2716,34,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2717,283,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2718,265 u. 267,,2.3322222222222,48.864722222222,,647,rue Saint Honoré
2719,13,,2.35115,48.8737,,346,rue des Petites Ecuries
2720,47,,2.34289,48.8656,,370,rue des Vieux Augustins
2721,29,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2722,346,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2723,307,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2724,69,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2725,67,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2726,67,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2727,221,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2728,280,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2729,306,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2730,112,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2731,57,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2732,187,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2733,306,,2.3433333333333,48.846666666667,,649,rue Saint Jacques
2734,14,,2.35115,48.8737,,346,rue des Petites Ecuries
2735,11,,2.31846,48.8751,,650,rue Saint Jean Baptiste
2736,6,,2.31846,48.8751,,650,rue Saint Jean Baptiste
2737,13,,2.34678,48.8493,,651,rue Saint Jean de Beauvais
2738,16,,2.34678,48.8493,,651,rue Saint Jean de Beauvais
2739,3,,2.34444,48.8685,,652,rue Saint Joseph
2740,6,,2.34709,48.8523,,653,rue Saint Julien le Pauvre
2741,69,,2.330426,48.876062,,159,rue Saint Lazare
2742,130,,2.330426,48.876062,,159,rue Saint Lazare
2743,79,,2.330426,48.876062,,159,rue Saint Lazare
2744,119,,2.330426,48.876062,,159,rue Saint Lazare
2745,126,,2.330426,48.876062,,159,rue Saint Lazare
2746,27,,2.330426,48.876062,,159,rue Saint Lazare
2747,126,,2.330426,48.876062,,159,rue Saint Lazare
2748,136,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
2749,22,,2.34567,48.8687,,450,rue du Sentier
2750,1,,2.34605,48.866,,654,passage du Saumon
2751,68,,2.330426,48.876062,,159,rue Saint Lazare
2752,132,,2.3439,48.8676,,571,rue Montmartre
2753,41,,2.3405,48.86,,655,place Saint Germain l'Auxerrois
2754,40,,2.3393,48.8625,,511,rue Croix des Petits Champs
2755,66,,2.330426,48.876062,,159,rue Saint Lazare
2756,84,,2.34454,48.8579,,656,quai de la Mégisserie
2757,96,,2.330426,48.876062,,159,rue Saint Lazare
2758,21,,2.34123,48.8593,,352,rue des Prêtres Saint Germain l'Auxerrois
2759,95,,2.330426,48.876062,,159,rue Saint Lazare
2760,66,,2.330426,48.876062,,159,rue Saint Lazare
2761,83,,2.330426,48.876062,,159,rue Saint Lazare
2762,9,,2.32119,48.887,"in Batignolles,,",657,rue Saint Louis
2763,54,,2.36456,48.8606,,658,rue Saint Louis au Marais
2764,58,,2.36456,48.8606,,658,rue Saint Louis au Marais
2765,58,,2.36456,48.8606,,658,rue Saint Louis au Marais
2766,7,,2.339454,48.865735,,580,rue Neuve des Bons Enfants
2767,21,,2.36456,48.8606,,658,rue Saint Louis au Marais
2768,112,,2.36456,48.8606,,658,rue Saint Louis au Marais
2769,20,,2.3425,48.8619,,284,rue de Varennes
2770,63,,2.36456,48.8606,,658,rue Saint Louis au Marais
2771,76,,2.36456,48.8606,,658,rue Saint Louis au Marais
2772,65,,2.36456,48.8606,,658,rue Saint Louis au Marais
2773,57,,2.35694,48.8517,,659,rue Saint Louis en Ile
2774,66,,2.35694,48.8517,,659,rue Saint Louis en Ile
2775,1,,2.35138889,48.86444444,,660,rue Saint Magloire
2776,6,,2.34142,48.8703,,272,rue Saint Marc
2777,34,,2.34142,48.8703,,272,rue Saint Marc
2778,17,,2.34245,48.8641,,661,rue d' Orléans Saint Honoré
2779,16,,2.34142,48.8703,,272,rue Saint Marc
2780,39,,2.34142,48.8703,,272,rue Saint Marc
2781,27,,2.34142,48.8703,,272,rue Saint Marc
2782,32,,2.34142,48.8703,,272,rue Saint Marc
2783,21,,2.34142,48.8703,,272,rue Saint Marc
2784,34,,2.34142,48.8703,,272,rue Saint Marc
2785,14,,2.34142,48.8703,,272,rue Saint Marc
2786,35,,2.34142,48.8703,,272,rue Saint Marc
2787,28,,2.34142,48.8703,,272,rue Saint Marc
2788,24,,2.34142,48.8703,,272,rue Saint Marc
2789,324,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2790,95,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2791,97,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2792,296,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2793,163,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2794,287,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2795,279,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2796,309,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2797,215,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2798,155,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2799,260,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2800,272,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2801,175,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2802,322,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2803,279,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2804,309,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2805,153,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2806,283,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2807,211,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2808,307,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2809,322,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2810,271,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2811,282,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2812,245,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2813,337,,2.3522222222222,48.862638888889,"Eingang: [rue du] Grand-Hurleur, 2,,",662,rue Saint Martin
2814,242,,2.3522222222222,48.862638888889,"Fabrik: [rue des] Trois-Couronnes, 39,",662,rue Saint Martin
2815,44,,2.34391,48.8642,,192,rue de Grenelle Saint Honoré
2816,313,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2817,325,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2818,290,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2819,233,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2820,293,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2821,287,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2822,258,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2823,229,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2824,12,,2.34419,48.8616,,353,rue des Prouvaires
2825,261,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2826,246,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2827,272,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2828,188,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2829,163,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2830,90,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2831,82,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2832,168,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2833,4,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2834,160,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2835,84,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2836,48,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2837,107,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2838,107,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2839,148,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2840,192,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2841,206,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2842,108 u. 110,,2.3522222222222,48.862638888889,"passage Jabach,,",662,rue Saint Martin
2843,91,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2844,15,,2.34386,48.8609,,449,rue du Roule
2845,192,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2846,166,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2847,82,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2848,150,,2.3522222222222,48.862638888889,,662,rue Saint Martin
2849,91,,2.3522222222222,48.862638888889,"[rue] Reynie, 1,",662,rue Saint Martin
2850,176,,2.3522222222222,48.862638888889,"passage de la Réunion, 7,,",662,rue Saint Martin
2851,323,,2.3766,48.8665,,663,rue Saint Maur
2852,159,,,,,664,rue Saint Maur du Temple
2853,248,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2854,74,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2855,150,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2856,160,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2857,218,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2858,166,,2.3766,48.8665,"[rue] Orillon, 7,",665,rue Saint Maur Popincourt
2859,172,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2860,14,,2.34412,48.8591,,306,rue des Bourdonnais
2861,89,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2862,25,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2863,176,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2864,166,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2865,244,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2866,218,,2.3766,48.8665,,665,rue Saint Maur Popincourt
2867,15,,2.32482,48.8483,,666,rue Saint Maur Saint Germain
2868,14,,2.37485,48.8516,"Saint-Antoine,,",667,rue Saint Nicolas
2869,15,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2870,102,,2.37485,48.8516,"Faubourg Saint-Antoine,Magazin: boulevard Bonne-Nouvelle, 20-22,",667,rue Saint Nicolas
2871,11,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2872,20,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2873,9,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2874,20,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2875,20,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2876,18,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2877,18,,2.37485,48.8516,"Faubourg Saint-Antoine,,",667,rue Saint Nicolas
2878,22,,2.34228,48.8628,,292,rue de Viarmes
2879,21,,2.3362694444444,48.874172222222,,191,rue Saint Nicolas d' Antin
2880,12,,2.37485,48.8516,,668,rue Saint Nicolas Saint Antoine
2881,24,,2.36215,48.854,,669,rue Saint Paul
2882,28,,2.36215,48.854,,669,rue Saint Paul
2883,12,,2.36215,48.854,,669,rue Saint Paul
2884,28,,2.36215,48.854,,669,rue Saint Paul
2885,6,,2.34228,48.8628,,670,rue Babille
2886,4,,2.33812,48.8632,,671,cour des Fontaines
2887,14,,2.34209,48.8676,,672,rue Saint Pierre Montmartre
2888,4,,2.36795,48.8603,,673,rue Saint Pierre Popincourt
2889,18,,2.36795,48.8603,"passage Saint-Pierre, 13,,",673,rue Saint Pierre Popincourt
2890,18,,2.36795,48.8603,,673,rue Saint Pierre Popincourt
